Category,Description,NutrientDataBankNumber,Carotene,Cryptoxanthin,Carbohydrate,Cholesterol,Choline,Fiber,Lutein and Zeaxanthin,Lycopene,Niacin,Protein,Retinol,Riboflavin,Selenium,SugarTotal,Water,MonosaturatedFat,PolysaturatedFat,SaturatedFat,Total Lipid,Calcium,Copper,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
Spinach,"Spinach, NS as to form, cooked",72125220,6093,0,4.14,2,22.3,2.5,13198,0,0.784,3.27,12,0.205,1.1,0.48,86.84,1.108,1.1,0.92,3.43,113,0.148,3.09,90,56,636,234,0.6,520,0,0.23,22.4,0.08,2.66,552.7
Spinach,"Spinach, fresh, cooked, fat added, NS as to fat type",72125221,6093,0,4.14,2,22.3,2.5,13198,0,0.784,3.27,12,0.205,1.1,0.48,86.84,1.108,1.1,0.92,3.43,113,0.148,3.09,90,56,636,234,0.6,520,0,0.23,22.4,0.08,2.66,552.7
Spinach,"Spinach, frozen, cooked, fat added, NS as to fat type",72125222,7011,0,4.65,2,24.2,3.6,15189,0,0.425,3.89,10,0.171,5.3,0.49,86.43,0.932,1.134,0.873,3.38,149,0.156,1.9,79,49,293,216,0.48,594,0,0.148,2.1,0.076,3.72,525.8
Spinach,"Spinach, canned, cooked, fat added, NS as to fat type",72125223,5715,0,3.31,2,18.1,2.3,10267,0,0.377,2.74,10,0.134,1.4,0.39,89.44,0.947,0.982,0.802,3.03,124,0.175,2.24,74,43,336,322,0.45,486,0,0.114,13.2,0.016,2.18,450.5
Spinach,"Spinach, frozen, cooked with oil",72125224,7006,0,4.65,0,24,3.6,15189,0,0.425,3.88,0,0.17,5.3,0.49,86.1,1.216,1.555,0.549,3.75,148,0.156,1.9,79,48,292,206,0.47,584,0,0.132,2.1,0.076,3.77,526.8
Spinach,"Spinach, frozen, cooked with butter or margarine",72125225,7016,0,4.66,4,24.5,3.6,15189,0,0.426,3.9,21,0.171,5.3,0.5,86.76,0.648,0.713,1.196,3.01,149,0.156,1.9,79,49,293,226,0.48,605,0,0.164,2.1,0.076,3.68,524.7
Spinach,"Spinach, canned, cooked with oil",72125227,5710,0,3.3,0,17.9,2.3,10267,0,0.377,2.73,0,0.134,1.4,0.39,89.11,1.232,1.405,0.477,3.4,123,0.175,2.24,74,43,336,313,0.45,476,0,0.097,13.2,0.016,2.22,451.6
Spinach,"Spinach, canned, cooked with butter or margarine",72125228,5720,0,3.31,4,18.3,2.3,10267,0,0.378,2.74,21,0.135,1.4,0.39,89.77,0.662,0.56,1.126,2.66,124,0.175,2.23,74,43,337,332,0.45,497,0,0.13,13.2,0.016,2.13,449.4
Spinach,"Spinach, creamed",72125230,3784,0,6.65,18,16.2,1.6,8180,0,0.495,2.48,65,0.157,1.3,0.76,82.57,1.458,0.368,3.715,6.03,82,0.097,1.95,57,44,409,431,0.42,380,0.02,0.136,14,0.053,1.58,341.4
Spinach souffle,Spinach souffle,72125240,1787,2,7.1,100,78.7,1.1,3923,0,0.418,5.7,99,0.236,10.6,2.45,77.53,2.397,0.642,4.451,8.49,102,0.05,0.96,29,99,175,168,0.57,247,0.38,0.083,0.6,0.081,1.26,133
Spinach and cheese casserole,Spinach and cheese casserole,72125260,4519,1,9.91,18,20.5,2.8,9766,0,0.818,7.02,50,0.216,8.5,1.05,73.61,1.827,0.783,3.887,7.44,244,0.13,1.75,63,131,250,308,0.89,426,0.19,0.109,1.1,0.129,2.45,355.2
Palak Paneer,Palak Paneer,72125310,1942,0,4.31,7,13.4,1.2,4091,313,0.369,5.22,15,0.128,3.9,1.89,82.03,2.461,2.164,1.519,6.99,70,0.07,1.15,33,79,269,221,0.38,178,0.08,0.102,8.8,0.042,1.42,178
Channa Saag,Channa Saag,72125500,4022,10,9.54,0,23.7,3.4,8618,0,0.665,4.07,0,0.151,1.6,1.81,80.2,1.536,1.727,0.563,4.17,90,0.175,2.81,71,75,501,250,0.74,336,0,0.188,15,0.081,2.08,364
Taro leaves,"Taro leaves, cooked",72126001,2868,0,6.98,2,13.6,3.9,1911,0,1.497,5.19,11,0.451,0.9,3.13,81.99,1.065,1.153,0.932,3.5,112,0.281,2.35,47,63,675,134,0.43,250,0,0.162,37.9,0.196,2.42,115.6
Thistle leaves,"Thistle leaves, cooked",72127001,4109,0,5.73,2,20.5,1.1,12361,0,0.989,2.72,11,0.258,0.9,4.58,85.89,1.251,1.071,0.799,3.46,85,0.177,1.36,40,79,631,146,0.24,354,0,0.262,50.3,0.075,1.05,566.6
Turnip greens,"Turnip greens, fresh, cooked, no added fat",72128211,4561,0,4.35,0,0.3,3.5,8415,0,0.41,1.14,0,0.072,0.9,0.53,92.92,0.015,0.091,0.053,0.23,137,0.252,0.8,22,29,202,145,0.14,380,0,0.179,27.3,0.045,1.87,366.5
Turnip greens,"Turnip greens, frozen, cooked, no added fat",72128212,6440,0,4.96,0,0.5,3.4,11879,0,0.467,3.34,0,0.074,1.2,0.75,90.13,0.028,0.169,0.099,0.42,152,0.15,1.93,26,34,223,131,0.41,536,0,0.067,21.7,0.054,2.65,517.3
Turnip greens,"Turnip greens, canned, cooked, no added fat",72128213,3545,0,2.79,0,0.3,1.3,6539,0,0.357,1.35,0,0.06,0.7,0.42,93.94,0.02,0.119,0.069,0.3,117,0.082,1.5,20,21,140,336,0.23,296,0,0.04,14.6,0.01,1.46,284.7
Turrnip greens,"Turrnip greens, NS as to form, cooked",72128220,4434,0,4.23,2,0.5,3.4,8170,0,0.398,1.11,10,0.07,0.9,0.51,90.55,0.947,0.863,0.772,2.76,133,0.245,0.78,21,28,197,150,0.14,380,0,0.191,26.5,0.044,2.12,358.2
Turnip greens,"Turnip greens, fresh, cooked, fat added",72128221,4434,0,4.23,2,0.5,3.4,8170,0,0.398,1.11,10,0.07,0.9,0.51,90.55,0.947,0.863,0.772,2.76,133,0.245,0.78,21,28,197,150,0.14,380,0,0.191,26.5,0.044,2.12,358.2
Turnip greens,"Turnip greens, frozen, cooked, fat added",72128222,6258,0,4.83,2,0.7,3.3,11534,0,0.454,3.25,10,0.072,1.2,0.73,87.84,0.959,0.94,0.817,2.94,148,0.145,1.88,25,33,217,137,0.4,532,0,0.081,21.1,0.052,2.87,504.7
Turnip greens,"Turnip greens, canned, cooked, fat added",72128223,3447,0,2.71,2,0.5,1.3,6350,0,0.347,1.32,10,0.058,0.7,0.4,91.55,0.947,0.887,0.785,2.81,114,0.08,1.46,19,21,136,336,0.22,298,0,0.055,14.2,0.01,1.71,278.8
Turnip greens,"Turnip greens, canned, reduced sodium, cooked, no added fat",72128237,3573,0,2.81,0,0.3,1.3,6591,0,0.36,1.36,0,0.06,0.7,0.42,94.69,0.02,0.12,0.07,0.3,118,0.083,1.51,20,21,141,29,0.23,298,0,0.04,14.7,0.01,1.47,287
Turnip greens,"Turnip greens, canned, reduced sodium, cooked, fat added",72128238,3474,0,2.73,2,0.5,1.3,6399,0,0.35,1.33,10,0.059,0.7,0.41,92.26,0.954,0.894,0.791,2.84,115,0.081,1.47,19,21,137,38,0.22,300,0,0.055,14.3,0.01,1.72,281
Watercress,"Watercress, raw",72130100,1914,0,1.29,0,9,0.5,5767,0,0.2,2.3,0,0.12,0.9,0.2,95.11,0.008,0.035,0.027,0.1,120,0.077,0.2,21,60,330,41,0.11,160,0,0.129,43,0.09,1,250
Watercress,"Watercress, cooked",72130201,1898,0,1.35,2,9.6,0.5,5703,0,0.198,2.4,11,0.119,0.9,0.21,91.83,1.011,0.87,0.803,2.83,125,0.08,0.21,22,63,344,174,0.12,170,0,0.145,31.3,0.084,1.36,262.8
Bitter melon,"Bitter melon, horseradish, jute, or radish leaves, cooked",72132201,1409,0,6.47,2,20.6,1.8,2554,0,0.964,3.49,10,0.273,0.9,1.01,86.19,0.937,0.856,0.752,2.73,41,0.195,0.99,91,75,583,135,0.29,128,0,0.752,53.8,0.142,1.7,160.2
Sweet potato,"Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",72133201,1675,44,7.15,2,20.6,1.8,11083,0,0.971,2.12,10,0.259,0.9,5.3,86.68,0.944,0.905,0.784,2.87,32,0.032,0.61,46,39,302,129,0.25,153,0,0.171,1.5,0.109,1.23,107.5
Broccoli,"Broccoli, raw",72201100,361,1,6.64,0,18.7,2.6,1403,0,0.639,2.82,0,0.117,2.5,1.7,89.3,0.031,0.112,0.114,0.37,47,0.049,0.73,21,66,316,33,0.41,31,0,0.175,89.2,0.071,0.78,101.6
Broccoli,"Broccoli, cooked, from restaurant",72201190,347,1,6.56,3,18.9,2.6,1316,0,0.6,2.8,18,0.111,2.5,1.68,84.56,1.615,1.428,1.338,4.68,47,0.048,0.72,21,66,313,240,0.41,47,0,0.183,74.9,0.063,1.27,104.3
Broccoli,"Broccoli, fresh, cooked, no added fat",72201211,356,1,6.9,0,19.4,2.7,1384,0,0.63,2.93,0,0.115,2.6,1.77,88.58,0.032,0.116,0.118,0.38,49,0.051,0.76,22,69,328,155,0.43,31,0,0.164,78.7,0.066,0.81,105.5
Broccoli,"Broccoli, frozen, cooked, no added fat",72201212,595,1,5.33,0,16.2,3,1092,0,0.457,3.09,0,0.081,0.7,1.47,90.45,0.008,0.055,0.018,0.12,33,0.034,0.61,13,49,142,127,0.28,51,0,0.13,40,0.055,1.32,87.8
Broccoli,"Broccoli, NS as to form, cooked",72201220,351,1,6.7,2,19.1,2.6,1344,0,0.613,2.85,11,0.113,2.5,1.72,86.23,1.002,0.92,0.866,3.02,48,0.049,0.74,21,67,319,160,0.41,41,0,0.176,76.5,0.065,1.09,104.9
Broccoli,"Broccoli, fresh, cooked, fat added, NS as to fat type",72201221,351,1,6.7,2,19.1,2.6,1344,0,0.613,2.85,11,0.113,2.5,1.72,86.23,1.002,0.92,0.866,3.02,48,0.049,0.74,21,67,319,160,0.41,41,0,0.176,76.5,0.065,1.09,104.9
Broccoli,"Broccoli, frozen, cooked, fat added, NS as to fat type",72201222,583,1,5.18,2,15.9,2.9,1060,0,0.444,3.01,10,0.079,0.7,1.42,88.15,0.94,0.828,0.738,2.65,32,0.033,0.59,13,48,138,133,0.27,60,0,0.142,38.8,0.053,1.57,87.6
Broccoli,"Broccoli, fresh, cooked with oil",72201223,346,1,6.7,0,18.9,2.6,1344,0,0.612,2.84,0,0.112,2.5,1.71,85.88,1.298,1.359,0.529,3.4,48,0.049,0.74,21,67,319,150,0.41,30,0,0.159,76.5,0.064,1.14,106
Broccoli,"Broccoli, fresh, cooked with butter or margarine",72201224,356,1,6.71,4,19.3,2.6,1344,0,0.613,2.86,21,0.113,2.5,1.72,86.57,0.706,0.482,1.203,2.63,48,0.049,0.74,21,67,319,170,0.42,52,0,0.193,76.5,0.065,1.05,103.8
Broccoli,"Broccoli, frozen, cooked with oil",72201226,578,1,5.18,0,15.7,2.9,1060,0,0.443,3,0,0.078,0.7,1.42,87.82,1.224,1.249,0.415,3.02,32,0.033,0.6,13,47,137,123,0.27,49,0,0.126,38.8,0.053,1.62,88.7
Broccoli,"Broccoli, frozen, cooked with butter or margarine",72201227,588,1,5.19,4,16.1,2.9,1060,0,0.444,3.02,21,0.079,0.7,1.42,88.48,0.656,0.408,1.062,2.28,33,0.033,0.59,13,48,138,142,0.27,71,0,0.159,38.8,0.053,1.53,86.6
Broccoli casserole with noodles,Broccoli casserole with noodles,72202010,192,1,16.02,17,19.2,2,734,0,1.234,3.72,29,0.127,10,1.49,75.34,0.932,0.444,1.966,3.79,42,0.071,1.1,20,70,197,186,0.5,45,0.05,0.106,41.1,0.155,0.55,55.7
Broccoli casserole with rice,Broccoli casserole with rice,72202020,302,1,15.09,7,11.5,1.9,542,0,1.008,4.13,23,0.087,5.2,1.22,76.16,0.818,0.567,1.683,3.5,79,0.053,0.92,14,77,105,186,0.52,49,0.05,0.101,19.8,0.12,0.79,46.2
Fried broccoli,Fried broccoli,72202030,135,1,22.34,10,17.9,1.8,542,0,1.808,4.25,4,0.18,10.2,1.01,59.23,5.171,5.191,1.845,12.78,42,0.066,1.59,15,65,160,328,0.41,16,0.04,0.081,29.9,0.238,1.75,54.5
Broccoli,"Broccoli, chinese, raw",72203000,1032,0,4.67,0,26.5,2.6,957,0,0.459,1.2,0,0.153,1.4,0.88,92.55,0.053,0.347,0.116,0.76,105,0.064,0.59,19,43,274,7,0.41,86,0,0.074,29.6,0.1,0.5,89.1
Broccoli,"Broccoli, Chinese, cooked",72203070,994,0,4.72,2,27,2.6,917,0,0.44,1.22,11,0.147,1.4,0.89,89.5,1.024,1.157,0.868,3.41,106,0.065,0.6,19,44,277,134,0.41,94,0,0.084,25.4,0.091,0.81,92.3
Broccoli soup,"Broccoli soup, prepared with milk, home recipe, canned or ready-to-serve",72302000,219,0,6.28,6,18.2,0.9,270,0,0.179,2.72,44,0.088,1.7,3.51,85.87,1.213,0.882,1.382,3.65,83,0.016,0.15,13,72,182,350,0.34,62,0.29,0.062,1,0.038,0.38,26
Broccoli soup,"Broccoli soup, prepared with water, home recipe, canned, or ready-to-serve",72302020,221,0,3.91,2,9.3,0.9,274,0,0.126,1.06,15,0.02,0.8,1.08,91.18,1.015,0.862,0.812,2.69,22,0.02,0.15,7,21,105,337,0.14,33,0.01,0.032,1,0.01,0.36,26.3
Broccoli cheese soup,"Broccoli cheese soup, prepared with milk, home recipe, canned, or ready-to-serve",72302100,219,0,6.28,6,17.3,0.9,270,0,0.179,2.72,44,0.088,1.7,3.51,85.87,1.213,0.882,1.382,3.65,83,0.016,0.15,13,72,182,350,0.34,62,0.23,0.059,1,0.036,0.38,26
Watercress broth with shrimp,Watercress broth with shrimp,72306000,124,0,1.38,38,34.1,0.1,358,0,1.745,6.25,17,0.042,9.8,0.17,88.9,0.583,0.745,0.354,1.86,54,0.104,0.33,11,90,145,261,0.42,28,0.39,0.075,2.5,0.014,0.73,21.2
Spinach soup,Spinach soup,72307000,1918,0,2.88,2,13.7,0.8,4125,0,0.923,2.92,17,0.117,0.9,1.68,91.88,0.239,0.129,0.429,0.98,73,0.071,1.09,32,61,285,182,0.36,177,0.17,0.086,7.7,0.042,0.74,180.2
Dark-green leafy vegetable soup with meat,"Dark-green leafy vegetable soup with meat, Asian style",72308000,492,0,5.56,15,26.3,1,176,11,1.251,6.46,0,0.09,9.9,0.85,83.34,1.324,0.819,0.898,3.32,29,0.084,0.68,11,56,189,270,0.8,48,0.1,0.112,5.9,0.153,0.28,19.2
Dark-green leafy vegetable soup,"Dark-green leafy vegetable soup, meatless, Asian style",72308500,581,0,6.56,1,10.2,1.2,208,13,0.503,1.57,0,0.049,1.4,1.01,88.52,0.681,0.819,0.343,1.98,31,0.082,0.56,8,27,141,308,0.42,56,0,0.051,6.8,0.041,0.29,22.6
Carrots,"Carrots, raw",73101010,8285,0,9.58,0,8.8,2.8,256,1,0.983,0.93,0,0.058,0.1,4.74,88.29,0.012,0.102,0.032,0.24,33,0.045,0.3,12,35,320,69,0.24,835,0,0.138,5.9,0.066,0.66,13.2
Carrots,"Carrots, raw, salad",73101110,5141,1,17.19,9,14.3,2.4,162,1,0.72,1.25,3,0.058,0.6,12.04,64.65,3.494,9.312,2.454,15.67,32,0.07,0.48,13,40,308,178,0.23,521,0.02,0.114,6.1,0.059,1.11,42.4
Carrots,"Carrots, raw, salad with apples",73101210,5242,3,8.16,9,13.4,2.1,168,1,0.638,0.84,3,0.045,0.6,4.47,73.99,3.558,9.489,2.491,15.95,24,0.037,0.26,9,28,224,178,0.19,532,0.02,0.097,6.4,0.047,1.14,43
Carrots,"Carrots, cooked, from restaurant",73102190,7780,0,9.47,3,9.1,2.8,240,1,0.923,0.93,18,0.055,0.1,4.68,83.57,1.596,1.419,1.257,4.55,33,0.044,0.3,12,35,317,276,0.24,801,0,0.15,5,0.059,1.15,17
Carrots,"Carrots, fresh, cooked, no added fat",73102211,8174,0,9.95,0,9.1,2.9,253,1,0.97,0.97,0,0.057,0.1,4.92,87.53,0.012,0.106,0.033,0.25,34,0.047,0.31,12,36,332,192,0.25,824,0,0.129,5.2,0.062,0.68,13.7
Carrots,"Carrots, frozen, cooked, no added fat",73102212,8174,0,7.71,0,8.6,3.3,674,0,0.415,0.58,0,0.037,0.6,4.07,90.05,0.031,0.333,0.12,0.68,35,0.082,0.53,11,31,191,175,0.35,843,0,0.084,2.3,0.03,1.01,13.6
Carrots,"Carrots, canned, cooked, no added fat",73102213,5331,0,5.54,0,6.3,1.5,0,0,0.552,0.64,0,0.03,0.4,2.48,92.95,0.009,0.092,0.036,0.19,25,0.104,0.64,8,24,179,242,0.26,558,0,0.112,2.4,0.017,0.74,9.8
Carrots,"Carrots, fresh, cooked with oil",73102217,7937,0,9.66,0,8.9,2.8,245,1,0.942,0.94,0,0.056,0.1,4.78,84.86,1.279,1.349,0.446,3.27,33,0.045,0.31,12,35,323,187,0.24,800,0,0.125,5.1,0.06,1.02,16.9
Carrots,"Carrots, fresh, cooked with butter or margarine",73102218,7947,0,9.67,4,9.3,2.8,245,1,0.943,0.96,21,0.057,0.1,4.78,85.55,0.687,0.472,1.12,2.5,34,0.045,0.3,12,36,323,207,0.24,822,0,0.159,5.1,0.06,0.93,14.6
Carrots,"Carrots, NS as to form, cooked",73102220,7942,0,9.67,2,9.1,2.8,245,1,0.942,0.95,11,0.056,0.1,4.78,85.21,0.983,0.91,0.783,2.88,34,0.045,0.3,12,36,323,197,0.24,811,0,0.142,5.1,0.06,0.97,15.8
Carrots,"Carrots, fresh, cooked, fat added, NS as to fat type",73102221,7942,0,9.67,2,9.1,2.8,245,1,0.942,0.95,11,0.056,0.1,4.78,85.21,0.983,0.91,0.783,2.88,34,0.045,0.3,12,36,323,197,0.24,811,0,0.142,5.1,0.06,0.97,15.8
Carrots,"Carrots, frozen, cooked, fat added, NS as to fat type",73102222,7942,0,7.49,2,8.6,3.2,654,0,0.403,0.57,10,0.036,0.6,3.95,87.76,0.962,1.099,0.837,3.2,34,0.079,0.52,11,30,186,179,0.34,830,0,0.098,2.2,0.029,1.27,15.5
Carrots,"Carrots, canned, cooked, fat added, NS as to fat type",73102223,5181,0,5.38,2,6.3,1.5,0,0,0.536,0.63,10,0.03,0.4,2.41,90.57,0.943,0.867,0.758,2.73,25,0.101,0.62,8,24,174,245,0.25,552,0,0.125,2.4,0.017,1.01,11.9
Carrots,"Carrots, frozen, cooked with oil",73102224,7937,0,7.48,0,8.3,3.2,654,0,0.403,0.56,0,0.036,0.6,3.95,87.44,1.246,1.52,0.513,3.56,34,0.079,0.52,11,30,186,170,0.34,819,0,0.081,2.2,0.029,1.32,16.6
Carrots,"Carrots, frozen, cooked with butter or margarine",73102225,7947,0,7.49,4,8.8,3.2,654,0,0.404,0.58,21,0.037,0.6,3.95,88.09,0.678,0.678,1.161,2.83,35,0.079,0.51,11,31,187,189,0.34,840,0,0.114,2.2,0.029,1.23,14.4
Carrots,"Carrots, canned, cooked with oil",73102227,5176,0,5.38,0,6.1,1.5,0,0,0.536,0.62,0,0.029,0.4,2.41,90.24,1.229,1.289,0.433,3.1,24,0.101,0.63,8,23,174,235,0.25,542,0,0.109,2.4,0.017,1.06,12.9
Carrots,"Carrots, canned, cooked with butter or margarine",73102228,5186,0,5.39,4,6.6,1.5,0,0,0.537,0.64,21,0.03,0.4,2.41,90.9,0.658,0.445,1.083,2.36,25,0.101,0.62,8,24,175,254,0.25,563,0,0.142,2.4,0.017,0.97,10.8
Carrots,"Carrots, glazed, cooked",73102241,7280,0,16.68,6,8.9,2.6,225,1,0.873,0.9,20,0.052,0.2,12.12,78.5,0.639,0.185,1.566,2.65,38,0.045,0.33,12,33,307,201,0.23,754,0,0.118,4.6,0.055,0.68,12.4
Carrots,"Carrots, canned, reduced sodium, cooked, no added fat",73103010,5331,0,5.36,0,6.3,1.8,0,0,0.421,0.59,0,0.027,0.4,2.46,92.99,0.007,0.068,0.024,0.14,31,0.103,0.52,9,20,158,34,0.29,558,0,0.112,1.8,0.018,0.73,9.8
Carrots,"Carrots, canned, reduced sodium, cooked, fat added, NS as to fat type",73103020,5181,0,5.21,2,6.3,1.7,0,0,0.409,0.58,10,0.027,0.4,2.39,90.61,0.942,0.844,0.746,2.68,30,0.1,0.51,9,20,154,43,0.28,552,0,0.125,1.7,0.018,1,11.9
Carrots,"Carrots, canned, reduced sodium, cooked with oil",73103021,5176,0,5.2,0,6.1,1.7,0,0,0.409,0.57,0,0.026,0.4,2.39,90.28,1.227,1.266,0.422,3.05,30,0.1,0.51,9,19,153,33,0.28,542,0,0.109,1.7,0.018,1.05,12.9
Carrots,"Carrots, canned, reduced sodium, cooked with butter or margarine",73103022,5186,0,5.21,4,6.6,1.7,0,0,0.41,0.59,21,0.027,0.4,2.39,90.94,0.656,0.421,1.071,2.31,31,0.1,0.5,9,20,154,52,0.28,563,0,0.142,1.7,0.018,0.96,10.8
Beet juice,Beet juice,73105000,12,0,5.91,0,6.2,1.1,0,0,0.136,0.72,0,0.034,0.4,4.84,92.45,0.012,0.022,0.01,0.06,12,0.088,0.57,14,14,128,19,0.21,1,0,0.05,2.5,0.009,0.03,0.1
Carrot juice,"Carrot juice, 100%",73105010,9303,0,9.28,0,9.9,0.8,333,2,0.386,0.95,0,0.055,0.6,3.91,88.87,0.007,0.071,0.027,0.15,24,0.046,0.46,14,42,292,66,0.18,956,0,0.217,8.5,0.092,1.16,15.5
Peas and carrots,"Peas and carrots, fresh, cooked, no added fat",73111211,4309,0,12.48,0,19.3,4.4,1348,0,1.516,3.3,0,0.094,1,5.41,82.63,0.024,0.15,0.053,0.33,30,0.115,0.92,23,74,293,159,0.77,431,0,0.143,20.3,0.155,0.41,19.7
Peas and carrots,"Peas and carrots, frozen, cooked, no added fat",73111212,4710,0,10.96,0,18,3.9,1533,0,0.945,2.86,0,0.068,0.8,4.23,84.67,0.027,0.231,0.084,0.47,30,0.093,1.02,16,54,151,181,0.51,474,0,0.098,6.1,0.156,0.52,18.7
Peas and carrots,"Peas and carrots, canned, cooked, no added fat",73111213,2922,0,8.45,0,18.2,3.2,675,0,0.766,2.56,0,0.041,1,2.74,87.62,0.04,0.233,0.09,0.5,24,0.105,0.91,13,46,142,258,0.46,300,0,0.084,3.1,0.059,0.56,23.3
Peas and carrots,"Peas and carrots, cooked, NS as to form",73111220,4189,0,12.12,2,19,4.3,1309,0,1.472,3.21,11,0.091,1,5.25,80.45,0.995,0.953,0.803,2.96,30,0.111,0.9,23,72,285,164,0.75,429,0,0.156,19.7,0.151,0.71,21.6
Peas and carrots,"Peas and carrots, fresh, cooked, fat added",73111221,4189,0,12.12,2,19,4.3,1309,0,1.472,3.21,11,0.091,1,5.25,80.45,0.995,0.953,0.803,2.96,30,0.111,0.9,23,72,285,164,0.75,429,0,0.156,19.7,0.151,0.71,21.6
Peas and carrots,"Peas and carrots, frozen, cooked, fat added",73111222,4578,0,10.65,2,17.7,3.8,1489,0,0.918,2.78,10,0.067,0.8,4.11,82.54,0.959,0.999,0.803,3,29,0.091,1,16,53,147,185,0.5,471,0,0.112,5.9,0.152,0.8,20.5
Peas and carrots,"Peas and carrots, canned, cooked, fat added",73111223,2842,0,8.21,2,17.9,3.1,655,0,0.744,2.49,10,0.041,1,2.66,85.4,0.974,1.004,0.81,3.02,24,0.102,0.89,13,44,139,260,0.45,302,0,0.098,3,0.058,0.84,25
Pumpkin,"Pumpkin, canned, cooked",73201013,6743,0,7.86,2,9.7,2.8,0,0,0.357,1.08,10,0.053,0.4,3.2,87.68,0.971,0.792,0.865,2.82,26,0.104,1.35,22,34,200,15,0.17,766,0,0.071,3.7,0.022,1.33,17.9
Pumpkin,"Pumpkin, cooked",73201020,3071,0,6.77,2,8.8,0.5,1483,0,0.594,1.05,11,0.109,0.3,2.87,88.18,1.016,0.839,0.829,2.83,22,0.132,0.84,13,46,354,132,0.33,433,0,0.075,8,0.047,1.42,3.7
Calabaza,"Calabaza, cooked",73210010,3071,0,6.77,2,8.8,0.5,1483,0,0.594,1.05,11,0.109,0.3,2.87,88.18,1.016,0.839,0.829,2.83,22,0.132,0.84,13,46,354,132,0.33,433,0,0.075,8,0.047,1.42,3.7
Sweet potato and pumpkin casserole,"Sweet potato and pumpkin casserole, Puerto Rican style",73211110,5356,1,39.82,33,33.4,2.2,763,0,0.791,2.99,40,0.139,4.8,27.63,48.57,1.761,1.027,3.795,7.04,34,0.189,1.2,26,79,377,204,0.54,566,0.07,0.156,4.6,0.074,1.12,4.7
Winter squash,"Winter squash, raw",73302010,3100,0,6.5,0,8.2,0.5,1500,0,0.6,1,0,0.11,0.3,2.76,91.6,0.013,0.005,0.052,0.1,21,0.127,0.8,12,44,340,1,0.32,426,0,0.061,9,0.05,1.06,1.1
Winter squash,"Winter squash, cooked, no added fat",73303010,2785,0,8.82,0,10.6,2.8,1411,0,0.494,0.89,0,0.067,0.4,3.29,88.94,0.026,0.147,0.072,0.35,22,0.082,0.44,13,19,240,117,0.22,260,0,0.161,9.6,0.016,0.12,4.4
Winter squash,"Winter squash, cooked, fat added",73303020,2709,0,8.57,2,10.5,2.7,1370,0,0.48,0.87,10,0.065,0.4,3.2,86.69,0.957,0.918,0.791,2.88,22,0.079,0.43,13,19,234,123,0.21,263,0,0.172,9.3,0.016,0.41,6.6
Squash fritter or cake,Squash fritter or cake,73304010,1470,1,35.66,58,51,2.8,826,0,2.327,6.96,35,0.298,18,3.1,33.81,8.461,5.856,5.509,21.28,133,0.116,2.45,21,132,239,353,0.67,172,0.2,0.144,4.5,0.249,1.42,13
Squash,"Squash, winter, souffle",73305020,2028,2,12.07,66,50.6,2.1,1117,0,0.532,3.41,33,0.149,6.8,5.8,81.23,0.704,0.462,0.727,2.15,37,0.079,0.78,13,60,217,166,0.45,222,0.15,0.151,7,0.038,0.28,3.3
Sweet potato,"Sweet potato, NFS",73401000,8968,0,16.82,3,10.6,2.4,0,0,0.511,1.31,17,0.045,0.2,5.45,76.56,1.522,1.324,1.207,4.28,26,0.089,0.69,17,31,219,188,0.19,764,0,0.183,12.1,0.053,1.38,5.8
Sweet potato,"Sweet potato, baked, peel eaten, NS as to fat",73402000,10433,0,20.85,3,13.6,3.3,1,0,1.486,2.03,16,0.102,0.2,5.93,71.3,1.455,1.294,1.172,4.1,37,0.183,0.95,26,54,457,189,0.31,887,0,0.312,18.4,0.103,1.11,5.8
Sweet potato,"Sweet potato, baked, peel eaten, no added fat",73402010,10920,0,21.83,0,13.9,3.5,1,0,1.556,2.11,0,0.106,0.2,6.21,74.14,0.002,0.089,0.051,0.15,38,0.192,0.99,28,56,478,182,0.33,912,0,0.3,19.2,0.107,0.68,2.3
Sweet potato,"Sweet potato, baked, peel eaten, fat added, NS as to fat type",73402020,10433,0,20.85,3,13.6,3.3,1,0,1.486,2.03,16,0.102,0.2,5.93,71.3,1.455,1.294,1.172,4.1,37,0.183,0.95,26,54,457,189,0.31,887,0,0.312,18.4,0.103,1.11,5.8
Sweet potato,"Sweet potato, baked, peel eaten, made with oil",73402021,10425,0,20.84,0,13.3,3.3,1,0,1.486,2.02,0,0.101,0.2,5.93,70.78,1.899,1.951,0.668,4.67,36,0.183,0.95,26,53,456,174,0.31,871,0,0.287,18.4,0.102,1.18,7.5
Sweet potato,"Sweet potato, baked, peel eaten, made with butter",73402022,10432,0,20.85,10,14.1,3.3,1,0,1.488,2.05,30,0.102,0.3,5.94,71.52,0.954,0.223,2.375,3.81,37,0.183,0.94,26,55,457,203,0.32,901,0.01,0.287,18.4,0.103,0.75,2.5
Sweet potato,"Sweet potato, baked, peel eaten, made with margarine",73402023,10453,0,20.88,0,13.8,3.3,1,0,1.487,2.02,35,0.102,0.2,5.93,72.25,1.099,1.26,0.631,3.09,37,0.183,0.94,27,54,457,205,0.31,908,0,0.414,18.4,0.103,1.46,6.7
